Country Name,year,Out-of-pocket expenditure (% of current health expenditure),"Mortality rate, infant (per 1,000 live births)","Hospital beds (per 1,000 people)","Life expectancy at birth, total (years)","Unemployment, total (% of total labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate) Normalized","Inflation, consumer prices (annual %)","Inflation, consumer prices (annual %) Normalized",GDP growth (annual %),GDP growth (annual %) Normalized,GDP growth (annual %) Standardized,Current health expenditure (% of GDP),Current health expenditure (% of GDP) Normalized,Adjusted net national income per capita (current US$)
Croatia,2001,-1.052884554,-0.87377415,1.276096348,0.499870353,1.796037307,0.649347431,-0.219616326,0.271248014,3.111234879,0.48851865,-0.094226417,0.452298996,0.450968314,-0.326319795
Croatia,2002,-0.830108129,-0.886351019,1.140830591,0.523926841,1.632273781,0.617586321,-0.562057125,0.243580639,5.803328517,0.571617791,0.58670991,0.036775118,0.374353982,-0.250893464
Croatia,2003,-0.934665932,-0.898927888,1.126837582,0.511755062,1.391845924,0.57095655,-0.546511914,0.244836608,5.568372671,0.564365209,0.527280338,0.101322517,0.386255237,-0.126507532
Croatia,2004,-0.85690435,-0.911504758,1.094187227,0.618430375,1.336477242,0.560218074,-0.499648738,0.248622901,4.170484873,0.521215419,0.173699553,0.182006765,0.401131807,0.001193366
Croatia,2005,-1.105426164,-0.919889337,1.070865545,0.585991435,1.109465643,0.516190319,-0.294374504,0.265207955,4.327076522,0.526049067,0.213307738,0.319169987,0.426421975,0.0858655
Croatia,2006,-1.109629493,-0.932466206,1.080194217,0.655692097,0.796845543,0.455559227,-0.315092951,0.263534016,5.081465904,0.549335445,0.404122473,0.347409474,0.431628774,0.165040866
Croatia,2007,-1.157967774,-0.940850786,1.098851563,0.640247717,0.536825691,0.405129688,-0.362360268,0.259715071,5.048886209,0.54832978,0.395881787,0.549120094,0.468820198,0.3395768197638234
Croatia,2008,-1.046579561,-0.953427655,1.098851563,0.664562568,0.243158717,0.348174459,0.154604839,0.301483073,1.968590093,0.453247663,-0.383246209,0.645941192,0.486672081,0.5037832751307911
Croatia,2009,-1.086511184,-0.961812235,1.052208199,0.694704947,0.386265466,0.375929291,-0.447079725,0.252870194,-6.813956178,0.182149349,-2.604697468,0.819412326,0.518656705,0.3517266064718411
Croatia,2010,-1.075477446,-0.966004524,1.16881661,0.730875802,0.901194214,0.475797125,-0.666376187,0.235152219,-1.334081524,0.351301294,-1.218621714,0.783104414,0.511962249,0.3098948104716117
Croatia,2011,-1.175831921,-0.974389104,1.252774666,0.766185445,1.339458632,0.560796299,-0.464292101,0.251479527,-0.097751453,0.389464144,-0.905905229,0.649975404,0.48741591,0.3626665065271121
Croatia,2012,-1.206306055,-0.978581394,1.224788647,0.783696731,1.820101389,0.654014538,-0.278936372,0.266455273,-2.253745581,0.322913242,-1.451240912,0.658043829,0.488903566,0.2648675093993935
Croatia,2013,-1.345015905,-0.982773683,1.220124311,0.807523564,2.100352105,0.708367752,-0.473426143,0.250741545,-0.125449826,0.388609155,-0.912911237,0.153767278,0.395925008,0.3243050365992422
Croatia,2014,-1.216288961,-0.986965973,1.243445993,0.848861683,2.108657408,0.709978523,-0.869042524,0.218777868,-0.557150197,0.375283493,-1.022105234,0.226383102,0.40931392,0.3281687371697489
Croatia,2015,-1.233627692,-0.986965973,1.084858554,0.825034851,1.871210942,0.663926978,-0.909600618,0.215500993,2.323175158,0.464192942,-0.293557705,0.258656801,0.415264548,0.2180310143029091
Croatia,2016,-1.23257686,-0.991158263,1.052208199,0.912878354,1.217008661,0.537047745,-1.017054912,0.206819263,3.461129474,0.499319144,-0.005724317,0.27479365,0.418239862,0.2443174925505755
Croatia,2017,-1.23257686,-0.991158263,1.066201208,0.889912733,0.813456148,0.45878077,-0.650300032,0.236451086,3.280958121,0.493757642,-0.051296736,0.246554164,0.413033062,0.3538191634978146
Croatia,2018,-1.210509383,-0.995350553,1.094187227,0.91861976,0.222288982,0.344126879,-0.589983708,0.241324321,2.904681493,0.482142792,-0.14647189,0.282862075,0.419727519,0.4841114773337198
Croatia,2019,-1.206831471,-0.995350553,1.122173245,0.960244949,-0.164227014,0.269164051,-0.708468713,0.231751369,3.100439114,0.488185408,-0.096957091,0.303033137,0.423446661,0.4961444170852506
Croatia,2020,-1.259898497,-0.995350553,1.131501918,0.877855781,0.025304246,0.305922683,-0.808847462,0.223641306,-8.311642579,0.135918991,-2.983521243,0.674180679,0.49187888,0.4141289359254061
Cyprus,2000,1.128117668,-0.928273917,0.063368873,0.741750023,-0.558409442,0.192714357,-0.160243211,0.276045043,5.965310315,0.576617821,0.627681475,-0.298064512,0.312616219,0.3319195020723025
Cyprus,2001,1.092389374,-0.945043076,0.571781545,0.791301223,-0.712376971,0.162853131,-0.513046727,0.247540415,3.952560541,0.514488564,0.118577921,-0.285961874,0.314847704,0.3902175067744902
Cyprus,2002,0.96366243,-0.957619945,0.571781545,0.849915231,-0.862937197,0.133652734,-0.378324276,0.258425265,3.722956499,0.507401181,0.060502032,-0.173003927,0.335674901,0.5146214026776372
Cyprus,2003,0.694649388,-0.974389104,0.525138181,0.885342574,-0.68895176,0.167396332,-0.160664935,0.27601097,2.623286123,0.473456722,-0.217647843,-0.164935502,0.337162558,0.8589386080732199
Cyprus,2004,0.811817177,-0.986965973,0.478494816,0.903703588,-0.557557617,0.192879564,-0.4620975,0.251656839,5.026343926,0.547633948,0.390179958,-0.257722388,0.320054503,1.1019601513468644
Cyprus,2005,0.809190097,-0.999542842,-0.202498304,0.922182302,-0.406145565,0.222245168,-0.417530593,0.255257605,4.853003838,0.542283312,0.346335434,-0.24561975,0.322285989,1.2051232325254702
Cyprus,2006,0.730377682,-1.007927422,-0.216491314,0.953960981,-0.595250912,0.185569139,-0.459092646,0.251899615,4.713828666,0.537987274,0.311132561,-0.237551325,0.323773646,1.3387283408264825
Cyprus,2007,0.755072239,-1.020504291,-0.211826977,1.005630759,-0.733033749,0.158846853,-0.448035769,0.252792951,5.098068453,0.54984793,0.408321911,-0.27789345,0.316335361,1.6692071471319456
Cyprus,2008,0.891680424,-1.028888871,-0.207162641,1.025757256,-0.773495479,0.150999504,-0.0744506,0.282976625,3.646811991,0.505050764,0.041242092,-0.015669643,0.364684212,2.136570777558958
Cyprus,2009,0.813918842,-1.03727345,-0.202498304,1.075190757,-0.382081484,0.226912275,-0.780952454,0.225895073,-2.015262359,0.330274706,-1.390919129,0.169904128,0.398900321,1.8984041797359257
Cyprus,2010,0.456110479,-1.04565803,-0.258470342,1.106263244,-0.219169783,0.258508178,-0.438699379,0.253547281,2.283544997,0.462969644,-0.303581731,0.182006765,0.401131807,1.7766631240154989
Cyprus,2011,0.364688078,-1.054042609,-0.263134678,1.145574647,0.117940311,0.323888981,-0.298885601,0.264843483,0.416712763,0.405344548,-0.775777002,0.153767278,0.395925008,2.0079315361744547
Cyprus,2012,0.417229688,-1.058234899,-0.272463351,1.158521516,1.002774451,0.4954981,-0.44536735,0.253008545,-3.447381424,0.286068271,-1.753158348,0.198143615,0.404107121,1.6145170839545653
Cyprus,2013,0.429314258,-1.062427189,-0.305113706,1.193007268,1.861840857,0.662109698,-0.899003033,0.21635722,-6.587476957,0.189140275,-2.547411968,0.355477899,0.433116431,1.479682400570738
Cyprus,2014,0.561193699,-1.062427189,-0.328435388,1.236438129,1.892932502,0.668139765,-1.054470889,0.203796253,-1.776061811,0.337658313,-1.330415906,0.355477899,0.433116431,1.3900729705423511
Cyprus,2015,0.4829067,-1.062427189,-0.342428398,1.259389398,1.626523956,0.616471171,-1.175185372,0.194043172,3.41892299,0.498016321,-0.016399997,0.298998925,0.422702833,1.1516282520339922
Cyprus,2016,0.534922894,-1.062427189,-0.342428398,1.269982291,1.196351883,0.533041467,-1.066538584,0.202821248,6.573591005,0.595394137,0.781539578,0.242519951,0.412289234,1.1947570733249848
Cyprus,2017,0.542804135,-1.062427189,-0.389071762,1.301996368,0.802169455,0.456591773,-0.747522124,0.228596064,5.75083246,0.569997351,0.573431593,0.230417314,0.410057749,1.3849473486815715
Cyprus,2018,0.521787491,-1.058234899,-0.421722117,1.308352103,0.237621848,0.347100611,-0.600498727,0.240474764,6.271667304,0.586074402,0.705171203,0.315135775,0.425678146,1.5905066837742263
Cyprus,2019,-0.036729821,-1.058234899,-0.435715127,1.310117586,-0.049656432,0.291384437,-0.793301245,0.224897357,5.87559123,0.573848386,0.604987991,0.411956872,0.44353003,1.5465438647868326
Czechia,2000,-1.273165041,-0.974389104,2.166984609,0.553466373,0.292990531,0.357839088,-0.219830124,0.271230741,4.010669619,0.516282266,0.133275992,-0.140314603,0.341702162,-0.296658839
Czechia,2001,-1.249744055,-0.982773683,2.13899859,0.577580276,0.157550215,0.331571122,-0.075480866,0.282893385,2.917219546,0.482529814,-0.143300523,-0.074991066,0.353746522,-0.256758332
Czechia,2002,-1.283452779,-0.991158263,2.125005581,0.583321681,-0.023036873,0.296547167,-0.524444665,0.246619523,1.513459483,0.43919876,-0.498366635,0.051847537,0.377133036,-0.158990874
Czechia,2003,-1.264247645,-0.999542842,2.106348235,0.577293206,0.082802494,0.317074178,-0.8147159,0.223167168,3.300836831,0.494371255,-0.046268629,0.191739149,0.402926265,-0.034571908
Czechia,2004,-1.246499638,-1.007927422,2.064369207,0.642171087,0.193752815,0.338592434,-0.385002088,0.257885734,4.736339704,0.538682141,0.316826488,0.121780165,0.390027221,0.091642959
Czechia,2005,-1.226121987,-1.012119712,2.027054515,0.665997919,0.114745964,0.323269453,-0.531909202,0.246016429,6.375028858,0.589264951,0.731315404,0.117809149,0.389295044,0.2181276021232538
Czechia,2006,-1.197057483,-1.020504291,1.971082478,0.736617206,-0.052637822,0.290806212,-0.421787881,0.254913639,6.623172985,0.596924626,0.79408081,0.046377218,0.376124418,0.3284668781126166
Czechia,2007,-1.092762306,-1.028888871,1.924439114,0.760156969,-0.441283383,0.215430365,-0.369869593,0.259108358,5.488825961,0.561909773,0.507159848,-0.025438872,0.36288296,0.5476413900023368
Czechia,2008,-0.961306062,-1.03727345,1.887124422,0.789725208,-0.638055163,0.177267471,0.200432752,0.305185722,2.612268052,0.473116618,-0.220434746,0.113525731,0.388505267,0.8409933383621185
Czechia,2009,-1.018178771,-1.04146574,1.859138403,0.801782159,-0.154643972,0.271022633,-0.668194643,0.235005298,-4.798324168,0.244367574,-2.094864883,0.484091204,0.456830165,0.6082075628228442
Czechia,2010,-1.061295194,-1.04985032,1.924439114,0.842546137,-0.022823916,0.296588469,-0.594440937,0.240964201,2.714665115,0.476277395,-0.194534503,0.620312853,0.481946726,0.6001328414907852
Czechia,2011,-1.047678859,-1.054042609,1.812495039,0.895367068,-0.143996149,0.273087725,-0.522128314,0.246806672,1.772380837,0.447191106,-0.432875245,0.608835515,0.479830533,0.7130534721752472
Czechia,2012,-1.047795409,-1.054042609,1.751858665,0.919193901,-0.087136771,0.284115315,-0.299182719,0.264819477,-0.770668176,0.368692652,-1.076112326,0.635647137,0.484774062,0.6095962301244728
Czechia,2013,-1.044139961,-1.058234899,1.644578927,0.930963782,-0.092673639,0.283041467,-0.60004212,0.240511655,-0.041812408,0.391190862,-0.891756046,0.594030431,0.47710077,0.6260960723757664
Czechia,2014,-1.043690897,-1.058234899,1.635250254,1.007324474,-0.272621858,0.248141417,-0.778070969,0.226127881,2.245212186,0.461786392,-0.313277606,0.630808357,0.483881888,0.6049964125967191
Czechia,2015,-1.028425722,-1.054042609,1.635250254,0.978330376,-0.498355717,0.204361474,-0.783703817,0.225672777,4.95875849,0.545547731,0.373084944,0.532571533,0.465768972,0.4765886055381114
Czechia,2016,-1.029940223,-1.054042609,1.639914591,1.031151307,-0.73175601,0.159094664,-0.722836516,0.230590528,2.580870147,0.472147432,-0.228376511,0.563459012,0.471464009,0.530152353
Czechia,2017,-1.044672454,-1.054042609,1.630585918,1.025409901,-0.957276914,0.115356022,-0.435365431,0.253816646,5.173565288,0.552178355,0.427418028,0.537306246,0.466641959,0.700770505
Czechia,2018,-1.063566821,-1.058234899,1.635250254,1.031438377,-1.095059751,0.088633735,-0.484340281,0.249859742,2.830305894,0.479846977,-0.165284403,0.573519382,0.473318941,0.8993045139194695
Czechia,2019,-1.06851695,-1.062427189,1.625921581,1.054978139,-1.144252696,0.079093012,-0.370723437,0.259039372,3.565776572,0.502549375,0.020745048,0.627125698,0.483202878,0.9012057477757728
Czechia,2020,-1.203246221,-1.066619479,1.597935563,0.930963782,-1.030320984,0.101189493,-0.319734486,0.263159005,-5.304879546,0.228731299,-2.222992655,1.276766105,0.602983639,0.8428877497712172
Denmark,2000,-1.001919193,-0.966004524,0.520473844,0.744655175,-0.620166819,0.180736825,-0.361709642,0.259767638,3.724008976,0.507433669,0.060768244,0.82748075,0.520144362,1.5695986650499916
Denmark,2001,-1.014529179,-0.970196814,0.487823489,0.768194937,-0.686609238,0.167850653,-0.453694288,0.252335773,0.95003228,0.421806974,-0.640879527,0.968678185,0.546178359,1.5879615549725026
Denmark,2002,-1.035020407,-0.974389104,0.515809508,0.780251888,-0.663184026,0.172393854,-0.439611109,0.253473618,0.456529991,0.40657362,-0.765705659,1.069533495,0.564774071,1.7716014193760423
Denmark,2003,-1.04395248,-0.978581394,0.445844461,0.809533056,-0.423820952,0.218817115,-0.496446846,0.248881596,0.441090995,0.406097051,-0.769610789,1.150217743,0.57965064,2.3153481685827426
Denmark,2004,-1.027664581,-0.986965973,0.366550742,0.850584106,-0.465134508,0.21080456,-0.646235349,0.236779491,2.776351847,0.478181531,-0.178931503,1.19459408,0.587832753,2.811208780825038
Denmark,2005,-1.036071239,-0.991158263,0.310578704,0.891922225,-0.544780228,0.195357674,-0.538300048,0.245500083,2.359608833,0.465317571,-0.284342196,1.226867779,0.593783381,3.016871644
Denmark,2006,-1.045528729,-0.999542842,0.282592686,0.921490462,-0.743468616,0.156823063,-0.520989146,0.24689871,3.816487697,0.510288288,0.084159749,1.259141478,0.599734009,3.2937934489799607
Denmark,2007,-1.04395248,-1.003735132,0.235949321,0.933260344,-0.763912438,0.152858087,-0.558562386,0.243862995,0.987173788,0.422953453,-0.63148498,1.323688877,0.611635264,3.736689667283268
Denmark,2009,-1.090189097,-1.012119712,0.147326929,0.980626939,-0.20852196,0.260573269,-0.621775017,0.238755754,-4.974479075,0.238930051,-2.139421385,1.864273339,0.711308279,3.6991816706289504
Denmark,2015,-1.101748251,-1.016312002,-0.30044937,1.228368584,-0.236419257,0.255162729,-0.760493464,0.227548049,2.104414587,0.457440273,-0.348890855,1.73114433,0.68676194,3.534110306488707
Denmark,2016,-1.098595755,-1.016312002,-0.263134678,1.246166941,-0.297963678,0.243226499,-0.793361601,0.22489248,3.073045475,0.487339826,-0.103886019,1.694836418,0.680067484,3.626769323943389
Dominican Republic,2003,1.430304561,0.115606232,-0.501015881,-0.000105587,-0.095867986,0.28242194,3.631652082,0.582409799,-1.345706185,0.350942465,-1.221562047,-0.66966282,0.244100887,-0.528373593
Dominican Republic,2005,1.021802684,0.082067914,-0.547659201,0.071690688,-0.170615708,0.267924996,-0.152345624,0.276683125,9.428236947,0.683510918,1.503591773,-0.683770767,0.241499662,-0.39990702
Dominican Republic,2007,0.6174425,0.061106466,-0.91614178,0.130069298,-0.474930506,0.208904675,0.165439431,0.302358449,7.415951715,0.621396001,0.99460572,-0.790499407,0.221821026,-0.337933105
Dominican Republic,2008,0.375648756,0.056914176,-0.738896995,0.163848857,-0.558835355,0.192631753,0.897698192,0.361521021,3.209504262,0.491552015,-0.069370227,-0.600040669,0.256937826,-0.291961232
Dominican Republic,2009,0.236785207,0.052721886,-0.799533369,0.188918704,-0.409126956,0.221666942,-0.599415218,0.240562305,0.946155168,0.421687296,-0.641860201,-0.518584147,0.271956787,-0.295658732
Dominican Republic,2010,0.105987377,0.048529596,-0.729568322,0.215047841,-0.463430856,0.211134974,0.195758521,0.304808069,8.33965106,0.649908613,1.228245602,-0.453964867,0.283871296,-0.253599827
Dominican Republic,2011,0.044698186,0.044337307,-0.743561332,0.230113288,-0.277093943,0.247274079,0.109020161,0.297800076,3.133423003,0.48920355,-0.088614168,-0.407803702,0.292382496,-0.225390294
Dominican Republic,2012,-0.054166282,0.044337307,-0.673596285,0.26459904,-0.141866584,0.273500743,-0.232989995,0.270167494,2.717367897,0.476360824,-0.193850863,-0.403366198,0.293200684,-0.209812253
Dominican Republic,2013,-0.116656452,0.044337307,-0.678260622,0.288021104,-0.007916963,0.299479597,-0.048104807,0.285105223,4.875205093,0.542968617,0.351951004,-0.457019641,0.283308057,-0.208067191
Dominican Republic,2014,-0.177349563,0.044337307,-0.766883014,0.306146721,-0.142505453,0.273376838,-0.346195863,0.261021068,7.05046369,0.610114172,0.902159429,-0.504788988,0.27450034,-0.178846799
Dominican Republic,2015,-0.233076312,0.044337307,-0.77154735,0.316268819,0.04617398,0.309970263,-0.697906159,0.232604767,6.927018772,0.606303692,0.870935356,-0.535208439,0.268891599,-0.145160602
Dominican Republic,2016,-0.260138014,0.048529596,-0.841512397,0.320270578,-0.022185047,0.296712374,-0.571430818,0.242823294,6.659200263,0.598036711,0.803193525,-0.593921115,0.25806615,-0.11848498
Dominican Republic,2017,-0.322429759,0.044337307,-0.78554036,0.329215688,-0.331397844,0.236742111,-0.300494964,0.264713455,4.666704677,0.536532658,0.299213052,-0.627510569,0.251872923,-0.097444034
Dominican Republic,2018,-0.289421187,0.040145017,-0.902148771,0.349106787,-0.325222106,0.237939865,-0.254149401,0.268457927,6.982527585,0.60801713,0.884975717,-0.775708943,0.224548093,-0.061587102
Dominican Republic,2019,-0.340888791,0.027568147,-0.897484434,0.389712877,-0.219808653,0.258384272,-0.539473146,0.245405303,5.05216802,0.548431082,0.396711886,-0.729932126,0.232988427,-0.047008753
Dominican Republic,2020,-0.513872798,0.006606699,-0.818190715,0.308736095,-0.268788641,0.24888485,-0.218912004,0.27130492,-6.720239373,0.185042185,-2.580992803,-0.447338233,0.285093116,-0.135908373
Early-demographic dividend,2000,0.430211863,1.268324329,-0.659173847,-0.678710693,-0.058233787,0.289720903,-0.199634032,0.272862476,4.372067491,0.527437841,0.224687723,-0.538185643,0.268342662,-0.618872177
Early-demographic dividend,2001,0.509099941,1.191104219,-0.734209059,-0.641406129,-0.039858814,0.293284636,-0.223826948,0.270907819,1.137911675,0.427606407,-0.593357441,-0.4495507,0.284685181,-0.621467796
Early-demographic dividend,2002,0.598585757,1.115845937,-0.72891526,-0.593665698,0.012448484,0.303429373,-0.144200909,0.277341174,1.925063785,0.4519041,-0.394255724,-0.547049861,0.266708276,-0.625744776
Early-demographic dividend,2003,0.533952047,1.037025244,-0.974646402,-0.558877828,-0.010562261,0.298966555,0.053082867,0.293280643,5.170772521,0.552092148,0.426711628,-0.494529956,0.276391901,-0.617456738
Early-demographic dividend,2005,0.547751487,0.887181028,-0.746838378,-0.48014196,-0.054575987,0.290430314,-0.049609728,0.284983633,5.88994219,0.574291369,0.608617913,-0.511001185,0.273354935,-0.586997911
Early-demographic dividend,2006,0.494747159,0.811485326,-0.753012996,-0.433206226,-0.102488863,0.281137854,0.09118483,0.296359077,6.074692596,0.579994216,0.655348555,-0.535536188,0.268831168,-0.569290703
Early-demographic dividend,2007,0.463060811,0.739380233,-0.779038775,-0.399168262,-0.116373947,0.278444912,0.171009847,0.302808509,5.70794323,0.568673452,0.56258322,-0.539895404,0.268027416,-0.542444206
